rss,rss_dbm
5.553485e-10,-62.554337
5.1432647e-10,-62.88761
4.8368615e-10,-63.154366
4.6477958e-10,-63.32753
4.4243223e-10,-63.541534
4.4090717e-10,-63.556526
4.3526352e-10,-63.61248
4.2527093e-10,-63.71334
4.2473186e-10,-63.718857
4.187666e-10,-63.78028
4.1565051e-10,-63.812714
4.145468e-10,-63.824265
4.1537895e-10,-63.81555
4.1569662e-10,-63.81224
4.160161e-10,-63.8089
4.2467121e-10,-63.719475
4.3814916e-10,-63.583786
4.400111e-10,-63.56536
4.722073e-10,-63.258675
4.887613e-10,-63.10904
5.0820037e-10,-62.93965
5.0618926e-10,-62.956863
4.5203458e-10,-63.448288
4.393942e-10,-63.571457
4.337889e-10,-63.627213
4.3176557e-10,-63.647522
4.2581155e-10,-63.707825
4.1584705e-10,-63.81066
4.14109e-10,-63.82885
4.1371923e-10,-63.83294
4.212162e-10,-63.75495
4.311984e-10,-63.65323
4.428331e-10,-63.537598
4.4378287e-10,-63.528297
4.5114706e-10,-63.456818
4.7437065e-10,-63.238823
5.156446e-10,-62.876495
5.873556e-10,-62.31099
5.9344685e-10,-62.266174
5.300508e-10,-62.75682
5.0025434e-10,-63.008087
4.8622495e-10,-63.13163
4.843856e-10,-63.148087
4.3582984e-10,-63.606834
4.3232276e-10,-63.641922
4.1896753e-10,-63.7782
4.1604523e-10,-63.808594
4.155291e-10,-63.81398
4.12968e-10,-63.840836
4.130878e-10,-63.839577
4.1352333e-10,-63.835
4.1466755e-10,-63.823006
4.2068726e-10,-63.760406
4.447351e-10,-63.518982
4.587599e-10,-63.38414
4.857597e-10,-63.135788
5.008607e-10,-63.00284
5.214126e-10,-62.828186
5.171982e-10,-62.863426
4.9830745e-10,-63.025024
4.9637383e-10,-63.041916
4.5105084e-10,-63.45775
4.363976e-10,-63.60118
4.2493709e-10,-63.71675
4.2299672e-10,-63.736633
4.175998e-10,-63.792404
4.1469636e-10,-63.8227
4.1238546e-10,-63.84697
4.1983497e-10,-63.76922
4.253372e-10,-63.71266
4.2886059e-10,-63.676834
4.2975118e-10,-63.66783
4.5411575e-10,-63.428337
4.704706e-10,-63.27468
5.868793e-10,-62.314514
5.7891625e-10,-62.37384
5.5870025e-10,-62.528214
4.9066556e-10,-63.092148
4.677756e-10,-63.29963
4.620646e-10,-63.352974
4.369668e-10,-63.595512
4.3142293e-10,-63.65097
4.29423e-10,-63.67115
4.235315e-10,-63.731148
4.2160253e-10,-63.75096
4.186435e-10,-63.781555
4.1572562e-10,-63.811935
4.1094292e-10,-63.862183
4.1106155e-10,-63.86093
4.1332887e-10,-63.837044
4.1364473e-10,-63.833725
4.1645787e-10,-63.80429
4.3425627e-10,-63.622543
4.3516948e-10,-63.61342
4.666358e-10,-63.310226
