iso,dipole,hw_dipole,tr38901
-67.985146,-66.33874,-65.99614,-65.30492
-67.96558,-66.31771,-65.97444,-65.369934
-67.94592,-66.29658,-65.95264,-65.43556
-67.940475,-66.28979,-65.945244,-65.49103
-64.90597,-63.254402,-62.909454,-62.52481
-67.897446,-66.24633,-65.90158,-65.52339
-67.87747,-66.22487,-65.87945,-65.590515
-64.85715,-63.203804,-62.85804,-62.613968
-67.842834,-66.18859,-65.84243,-65.669334
-63.067886,-61.412743,-61.066162,-60.936234
-64.69582,-63.034332,-62.684845,-63.00702
-67.6957,-66.03346,-65.683624,-66.053085
-64.656876,-62.993027,-62.642456,-63.120636
-67.63849,-65.97304,-65.621735,-66.2095
-67.62315,-65.957535,-65.606155,-66.22151
-64.58681,-62.920258,-62.568443,-63.259842
-64.571335,-62.904602,-62.55272,-63.271927
-67.570915,-65.90343,-65.551186,-66.31915
-64.53723,-62.869476,-62.517105,-63.327065
-67.518036,-65.848656,-65.49556,-66.417885
-67.512024,-65.8413,-65.48759,-66.48053
-64.47801,-62.807022,-62.453186,-63.488815
-67.474335,-65.80191,-65.4474,-66.56856
-67.44244,-65.769646,-65.41497,-66.59357
-64.39691,-62.723083,-62.367943,-63.640205
-67.387955,-65.713264,-65.35773,-66.69528
-67.37172,-65.69684,-65.34122,-66.7079
-67.36549,-65.68928,-65.33304,-66.772545
-67.2935,-65.61519,-65.25798,-66.88895
-67.23711,-65.55688,-65.19881,-66.99361
-67.190475,-65.50721,-65.147736,-67.15335
-67.17347,-65.490005,-65.13045,-67.16649
-67.15641,-65.47275,-65.1131,-67.179634
-67.13928,-65.455414,-65.09567,-67.19276
-67.13271,-65.44754,-65.08719,-67.260574
-67.115486,-65.430115,-65.06967,-67.2738
-67.0982,-65.41263,-65.05209,-67.28703
-67.08083,-65.39506,-65.03444,-67.30025
-67.01485,-65.32585,-64.96375,-67.47786
-66.91872,-65.227425,-64.86426,-67.61475
-66.91182,-65.21923,-64.85547,-67.685234
-66.857216,-65.16402,-64.799965,-67.72577
-66.85021,-65.15572,-64.7911,-67.796936
-66.83182,-65.13713,-64.77241,-67.81052
-66.81336,-65.11847,-64.75365,-67.82409
-66.794815,-65.09972,-64.7348,-67.83764
-66.78771,-65.09134,-64.72584,-67.90948
-66.76906,-65.07249,-64.70689,-67.92312
-66.73151,-65.03452,-64.66873,-67.9503
-66.68636,-64.9877,-64.62114,-68.050156
-66.66727,-64.96841,-64.601746,-68.06378
-66.602066,-64.90132,-64.533806,-68.17802
-66.594635,-64.892654,-64.52457,-68.25189
-66.52833,-64.82449,-64.45555,-68.36754
-66.40036,-64.69406,-64.32399,-68.52501
-66.37215,-64.66445,-64.29371,-68.61464
-66.330986,-64.62287,-64.251945,-68.642
-66.310265,-64.60194,-64.23092,-68.65562
-66.30232,-64.592804,-64.22123,-68.73227
-66.28145,-64.57173,-64.200066,-68.74595
-66.18883,-64.47711,-64.10452,-68.87775
-66.11597,-64.40247,-64.02905,-68.99643
-66.0197,-64.304245,-63.929916,-69.12906
-65.58731,-63.86405,-63.486115,-69.67358
-65.52846,-63.803757,-63.425148,-69.78112
-65.478424,-63.75334,-63.37455,-69.806076
-65.366745,-63.639862,-63.26024,-69.9382
-65.33092,-63.60282,-63.22265,-70.03396
-65.27854,-63.550064,-63.169716,-70.057945
-65.16153,-63.43132,-63.050163,-70.189224
-65.13437,-63.403976,-63.022736,-70.20072
-65.06901,-63.33728,-62.955414,-70.308464
-64.917595,-63.184013,-62.801285,-70.44916
-64.81967,-63.08464,-62.70125,-70.56712
-64.760704,-63.025322,-62.64176,-70.58763
-64.73092,-62.99537,-62.611725,-70.59768
-64.62865,-62.891685,-62.507393,-70.71399
-64.49245,-62.753937,-62.36892,-70.83863
-64.35182,-62.611816,-62.226105,-70.96131
-64.02111,-62.27807,-61.890945,-71.20622
-63.82744,-62.082893,-61.69506,-71.325714
-63.613754,-61.86817,-61.47986,-71.38065
-64.364944,-62.62554,-62.240105,-70.8984
-64.77632,-63.041748,-62.658554,-70.51365
-64.87782,-63.144638,-62.762085,-70.40445
-65.05688,-63.326027,-62.944565,-70.227135
-65.30423,-63.576744,-63.19686,-69.978455
-65.56883,-63.845963,-63.46821,-69.64143
-65.653564,-63.932274,-63.555252,-69.52893
-65.789375,-64.07013,-63.69406,-69.38759
-65.96299,-64.24762,-63.87333,-69.12109
-66.01302,-64.2981,-63.924034,-69.091415
-66.164825,-64.45327,-64.08074,-68.86733
-66.17809,-64.46715,-64.09491,-68.8266
-66.191315,-64.48098,-64.10903,-68.78598
-66.27778,-64.569786,-64.19892,-68.63472
-66.31151,-64.603355,-64.232414,-68.64471
-66.65057,-64.95265,-64.586426,-68.01085
-66.68153,-64.98343,-64.61712,-68.01922
-66.758865,-65.06319,-64.698,-67.87369
-66.78196,-65.087616,-64.723045,-67.7975
-66.79346,-65.099785,-64.73552,-67.75956
-66.85753,-65.16565,-64.80221,-67.654205
-66.92067,-65.23059,-64.86797,-67.549576
-66.960846,-65.27122,-64.90882,-67.51976
-67.03339,-65.34624,-64.98498,-67.379196
-67.04425,-65.35777,-64.996826,-67.34254
-67.06588,-65.38077,-65.02044,-67.269554
-67.10474,-65.420074,-65.05995,-67.24019
-67.12608,-65.442764,-65.08327,-67.16788
-67.14731,-65.46536,-65.10649,-67.09601
-67.19594,-65.51511,-65.15675,-67.03136
-67.21683,-65.53737,-65.17964,-66.96039
-67.237625,-65.55953,-65.20242,-66.88988
-67.2955,-65.61921,-65.26294,-66.79157
-67.322205,-65.64567,-65.289276,-66.79802
-67.342514,-65.66733,-65.31157,-66.72865
-67.352615,-65.67813,-65.32268,-66.694145
-67.36271,-65.6889,-65.33377,-66.65976
-64.40368,-62.731316,-62.376846,-63.570282
-67.44869,-65.77873,-65.42537,-66.46217
-67.503845,-65.83566,-65.48311,-66.368
-67.51359,-65.84609,-65.49386,-66.33479
-67.558304,-65.891884,-65.540146,-66.27479
-67.64053,-65.97792,-65.627914,-66.085434
-67.678185,-66.018295,-65.66954,-65.957634
-67.702644,-66.04244,-65.69354,-65.963524
-64.69412,-63.035088,-62.68672,-62.902832
-67.730515,-66.07234,-65.72437,-65.86896
-67.75821,-66.102066,-65.75502,-65.77547
-67.78222,-66.125755,-65.778564,-65.781296
-67.79137,-66.13557,-65.78869,-65.7504
-67.854805,-66.203705,-65.85898,-65.53743
-67.86934,-66.21723,-65.87204,-65.57329
-64.890305,-63.240524,-62.896393,-62.45836
-67.91394,-66.26517,-65.921486,-65.4243
-64.950516,-63.304207,-62.961647,-62.29985
-64.96804,-63.323044,-62.981094,-62.24212
-67.99849,-66.35396,-66.01222,-65.226715
-68.00719,-66.363304,-66.021866,-65.198166
-65.03412,-63.39202,-63.051376,-62.10585
-65.059906,-63.41974,-63.079987,-62.022003
-68.08994,-66.45021,-66.11067,-65.00762
-68.09845,-66.45938,-66.12011,-64.98007
-65.10937,-63.471878,-63.133347,-61.901436
-65.15824,-63.5234,-63.186073,-61.7834
-68.18786,-66.55344,-66.21629,-64.770134
-65.17656,-63.54412,-63.20787,-61.688065
-68.221054,-66.58913,-66.25312,-64.66527
-68.278564,-66.65092,-66.31684,-64.48662
-68.29486,-66.6684,-66.334885,-64.436714
-65.30732,-63.681557,-63.348343,-61.39238
-68.340294,-66.715195,-66.382286,-64.36899
-65.33151,-63.70752,-63.375122,-61.319077
-68.37235,-66.7496,-66.417755,-64.27231
-68.396255,-66.77522,-66.44417,-64.20114
-68.4121,-66.79223,-66.461685,-64.15433
-68.42002,-66.800705,-66.47042,-64.13112
-65.42941,-63.81151,-63.481873,-61.063347
-65.43484,-63.8183,-63.489273,-61.01468
-68.46715,-66.851204,-66.522446,-63.99453
-68.462326,-66.84796,-66.51992,-63.94345
-68.485725,-66.873,-66.5457,-63.877594
-68.52446,-66.9144,-66.588295,-63.7704
-65.5257,-63.916428,-63.59069,-60.728577
-65.54107,-63.932816,-63.60755,-60.686996
-68.58281,-66.97481,-66.64966,-63.673332
-65.57396,-63.96698,-63.64228,-60.629044
-68.60558,-66.99909,-66.674614,-63.612595
-68.62069,-67.01519,-66.69116,-63.57274
-68.63575,-67.031235,-66.70764,-63.53341
-65.644196,-64.04088,-63.717834,-60.474693
-68.66571,-67.0631,-66.74039,-63.456314
-63.917778,-62.317215,-61.995422,-58.607674
-65.69029,-64.09074,-63.769386,-60.330627
-68.701126,-67.104225,-66.78407,-63.25779
-68.70853,-67.11206,-66.792114,-63.240097
-65.72628,-64.1306,-63.81102,-60.189934
-63.973175,-62.378235,-62.058975,-58.401985
-65.75557,-64.16157,-63.842728,-60.12185
-68.77455,-67.18187,-66.86363,-63.086784
-68.79357,-67.20029,-66.881775,-63.09456
-65.78017,-64.18918,-63.871696,-60.015762
-68.8108,-67.220085,-66.90273,-63.00621
-68.82522,-67.23526,-66.91825,-62.974915
-65.83286,-64.24384,-63.92724,-59.92623
-68.853905,-67.26543,-66.94907,-62.913887
-68.84506,-67.25926,-66.94413,-62.838425
-65.86415,-64.27823,-63.963028,-59.81485
-62.862312,-61.27755,-60.962875,-56.765022
-61.89865,-60.315186,-60.001106,-55.754074
-64.1293,-62.546585,-62.232826,-57.943497
-65.90932,-64.32694,-64.013336,-59.683006
-68.937195,-67.35556,-67.04228,-62.660904
-65.92037,-64.34061,-64.02818,-59.59955
-64.17655,-62.59723,-62.284996,-57.815544
-65.95453,-64.37746,-64.06624,-59.5009
-68.96617,-67.389824,-67.078926,-62.489563
-68.987015,-67.41138,-67.1008,-62.45633
-65.990555,-64.41535,-64.10498,-59.42459
-68.99231,-67.41942,-67.11008,-62.374374
-65.997955,-64.4249,-64.115486,-59.35881
-69.026794,-67.45487,-67.14596,-62.32538
-69.03366,-67.461914,-67.15308,-62.315987
-66.04096,-64.4714,-64.16355,-59.23285
-69.07042,-67.50069,-67.192764,-62.235596
-66.050385,-64.482155,-64.1749,-59.189713
-69.0798,-67.51137,-67.204025,-62.193306
-69.08917,-67.521965,-67.21518,-62.152878
-69.09593,-67.52883,-67.22208,-62.145676
-69.10526,-67.53931,-67.233086,-62.107613
-66.10764,-64.54281,-64.237076,-59.05809
-66.10813,-64.544716,-64.23962,-59.018486
-64.35433,-62.791122,-62.486115,-57.247536
-64.3595,-62.79805,-62.493835,-57.19525
-66.134636,-64.57347,-64.269394,-58.939095
-69.14082,-67.58048,-67.276764,-61.929703
-69.16751,-67.60707,-67.30331,-61.914886
-66.14972,-64.59007,-64.28667,-58.887787
-66.15768,-64.59833,-64.29506,-58.874138
-64.40663,-62.847786,-62.544724,-57.093353
-66.17477,-64.61627,-64.313385,-58.83973
-66.17729,-64.61941,-64.31678,-58.821747
-66.17982,-64.6225,-64.32013,-58.80475
-66.18439,-64.627266,-64.325,-58.79602
-69.19847,-67.642105,-67.340164,-61.783707
-64.42894,-62.87288,-62.571068,-57.003174
-66.20058,-64.64441,-64.34257,-58.759468
-66.18913,-64.634186,-64.332886,-58.73436
-69.2192,-67.66369,-67.36213,-61.746536
-66.20483,-64.64984,-64.34852,-58.725014
-69.211075,-67.65659,-67.3555,-61.72432
-69.22672,-67.67204,-67.370865,-61.719086
-64.448235,-62.89451,-62.59375,-56.927254
-66.21738,-64.66347,-64.36264,-58.68725
-69.21299,-67.66017,-67.35981,-61.678757
-66.21379,-64.66056,-64.360016,-58.671844
-69.22864,-67.67526,-67.37468,-61.682663
-66.21551,-64.662476,-64.36203,-58.6653
-69.21646,-67.66407,-67.36391,-61.665
-66.21848,-64.66549,-64.36505,-58.66223
-66.215706,-64.6629,-64.362564,-58.658974
-66.22023,-64.66716,-64.36669,-58.66307
-69.23961,-67.68594,-67.385216,-61.68293
-66.22524,-64.671776,-64.371124,-58.670486
-64.4532,-62.9003,-62.5999,-56.901978
-66.22496,-64.67122,-64.37046,-58.677628
-63.202652,-61.64946,-61.348946,-55.660774
-66.218094,-64.6644,-64.36366,-58.68106
-64.450424,-62.896866,-62.59619,-56.921265
-66.20922,-64.655495,-64.35474,-58.6882
-69.21217,-67.65873,-67.3581,-61.69568
-69.213135,-67.65865,-67.35756,-61.722786
-64.44002,-62.88533,-62.584145,-56.958664
-69.218155,-67.662476,-67.36084,-61.751816
-66.19846,-64.642944,-64.34139,-58.743355
-64.428955,-62.873367,-62.571762,-56.990517
-66.1862,-64.63036,-64.32866,-58.760338
-66.18874,-64.63216,-64.330124,-58.778915
-69.20284,-67.64505,-67.34248,-61.81891
-69.174805,-67.61856,-67.31667,-61.79603
-64.40559,-62.84813,-62.545708,-57.05609
-66.155205,-64.59634,-64.29328,-58.862877
-66.1403,-64.58156,-64.27856,-58.869446
-63.13587,-61.575745,-61.272125,-55.892784
-63.13237,-61.571655,-61.26777,-55.911423
-64.37466,-62.81343,-62.509323,-57.179123
-64.375015,-62.812927,-62.50843,-57.20276
-69.1438,-67.58056,-67.275536,-62.00757
-63.103806,-61.54077,-61.235855,-55.993652
-66.115654,-64.551285,-64.245766,-59.039734
-69.098724,-67.5352,-67.23006,-62.044365
-66.090965,-64.52617,-64.22046,-59.067802
-64.31163,-62.745697,-62.439484,-57.350113
-63.061867,-61.49476,-61.18801,-56.133774
-63.057266,-61.48912,-61.181908,-56.165764
-66.05065,-64.48245,-64.1752,-59.188698
-64.28413,-62.71514,-62.407547,-57.45323
-64.27936,-62.709076,-62.400894,-57.492874
-69.0219,-67.4518,-67.143715,-62.276497
-66.000946,-64.42924,-64.120415,-59.318924
-69.022896,-67.449005,-67.13921,-62.383713
-65.98469,-64.411385,-64.10186,-59.37404
-68.99468,-67.41818,-67.10722,-62.47621
-68.97223,-67.39616,-67.08538,-62.477837
-65.95198,-64.37526,-64.06419,-59.492302
-62.934113,-61.35605,-61.044388,-56.52546
-68.954994,-67.37586,-67.063705,-62.577118
-64.16524,-62.584953,-62.272278,-57.85063
-65.91686,-64.33598,-64.023056,-59.634476
-65.90462,-64.32258,-64.009125,-59.67591
-68.899155,-67.31643,-67.00267,-62.71582
-64.11973,-62.5362,-62.22207,-57.973343
-62.85829,-61.273987,-60.95951,-56.75399
-62.848816,-61.263206,-60.94815,-56.798065
-64.085884,-62.499634,-62.184288,-58.074036
-64.07612,-62.488693,-62.172813,-58.11489
-65.82922,-64.24057,-63.92415,-59.916954
-68.82928,-67.23975,-66.92293,-62.959785
-68.80149,-67.21122,-66.894066,-62.99804
-68.804245,-67.211945,-66.89386,-63.058594
-68.77629,-67.18319,-66.864746,-63.098923
-65.75924,-64.16463,-63.84552,-60.138565
-63.967865,-62.371895,-62.052162,-58.437035
-63.951424,-62.354477,-62.03431,-58.476097
-65.705505,-64.10699,-63.786118,-60.289764
-68.68957,-67.09064,-66.76957,-63.32744
-63.917763,-62.317734,-61.996185,-58.590584
-65.6543,-64.05382,-63.732063,-60.378914
-65.64274,-64.039536,-63.716553,-60.47159
-68.63018,-67.025925,-66.70246,-63.527916
-68.60108,-66.99574,-66.67179,-63.577644
-68.60397,-66.99637,-66.67138,-63.64978
-62.554535,-60.946655,-60.62156,-57.652588
-65.54495,-63.93448,-63.608208,-60.75792
-65.52394,-63.91288,-63.58634,-60.78798
-68.523254,-66.91102,-66.58394,-63.84276
-65.50432,-63.891487,-63.56414,-60.85652
-65.4807,-63.866653,-63.538757,-60.90863
-68.48381,-66.86797,-66.53926,-63.98268
-65.454575,-63.83869,-63.50997,-60.98294
-68.44586,-66.829926,-66.50119,-64.003975
-68.43614,-66.81779,-66.48793,-64.090965
-68.4185,-66.79889,-66.46847,-64.14254
-65.3354,-63.711823,-63.37961,-61.302795
-65.30838,-63.682816,-63.349693,-61.384537
-68.28992,-66.66358,-66.33012,-64.434906
-63.49437,-61.866226,-61.531944,-59.738266
-68.24006,-66.61094,-66.27621,-64.555855
-68.2216,-66.59111,-66.25576,-64.613106
-68.20308,-66.5712,-66.235214,-64.670975
-63.40703,-61.7733,-61.436462,-59.977882
-65.14351,-63.507477,-63.1696,-61.833405
-65.11624,-63.480003,-63.142044,-61.85215
-68.12817,-66.49067,-66.15212,-64.90877
-68.08696,-66.449135,-66.11045,-64.93737
-68.08168,-66.442535,-66.10325,-64.98912
-68.07641,-66.435936,-66.09605,-65.04123
-68.062546,-66.42197,-66.082016,-65.05104
-65.009384,-63.36651,-63.02552,-62.144775
-68.009995,-66.366394,-66.02507,-65.186844
-64.987274,-63.342278,-63.00032,-62.235336
-67.97641,-66.331215,-65.98917,-65.26102
-67.97099,-66.32446,-65.9818,-65.31529
-67.94255,-66.295746,-65.95297,-65.33609
-64.92238,-63.27484,-62.931732,-62.358383
-67.90294,-66.253174,-65.90904,-65.467545
-64.868225,-63.217575,-62.87304,-62.501205
-67.85397,-66.20243,-65.8575,-65.55585
-67.848404,-66.19552,-65.84995,-65.61241
-64.79869,-63.144753,-62.798706,-62.658066
-67.78405,-66.129196,-65.782745,-65.71374
-67.769226,-66.11421,-65.7677,-65.72485
-67.728,-66.06996,-65.72205,-65.863754
-67.69215,-66.032425,-65.683754,-65.94562
-64.65329,-62.99198,-62.64258,-63.012207
-67.65016,-65.98741,-65.63735,-66.08837
-67.59825,-65.933624,-65.5827,-66.18445
-67.58278,-65.917984,-65.566986,-66.196335
-64.52756,-62.860977,-62.509155,-63.27732
-67.52404,-65.85602,-65.50354,-66.35559
-67.48646,-65.81673,-65.463455,-66.44242
-67.45464,-65.784546,-65.43112,-66.466965
-67.44855,-65.7771,-65.42305,-66.53009
-67.432526,-65.760895,-65.40676,-66.54247
-64.37883,-62.706062,-62.35141,-63.59498
-67.37793,-65.70439,-65.34939,-66.643585
-67.34531,-65.671394,-65.31622,-66.668564
-67.33905,-65.663795,-65.308,-66.73312
-64.30917,-62.633064,-62.27687,-63.767815
-67.29982,-65.62285,-65.26626,-66.82346
-67.26661,-65.58925,-65.23248,-66.84888
-67.26025,-65.58154,-65.22416,-66.914604
-67.24351,-65.56461,-65.207146,-66.92742
-67.22672,-65.54764,-65.19008,-66.94023
-67.20341,-65.5228,-65.164536,-67.019455
-67.14583,-65.463295,-65.10415,-67.12529
-67.11142,-65.428474,-65.06916,-67.151276
-67.104805,-65.42055,-65.06062,-67.21898
-67.0634,-65.377426,-65.01671,-67.31343
-67.02832,-65.34195,-64.98104,-67.33979
-67.01068,-65.3241,-64.963104,-67.35295
-66.98617,-65.29808,-64.936386,-67.43518
-63.945694,-62.256653,-61.894524,-64.479416
-66.92562,-65.23561,-64.87305,-67.54463
-66.90063,-65.20912,-64.845856,-67.62818
-66.88246,-65.19074,-64.827385,-67.64159
-66.84587,-65.15376,-64.79021,-67.66832
-66.83885,-65.145454,-64.78131,-67.73925
-66.73871,-65.04299,-64.677795,-67.87813
-66.712616,-65.01542,-64.649536,-67.963875
-66.69364,-64.99625,-64.630264,-67.97741
-66.59004,-64.89035,-64.52331,-68.11799
-66.56304,-64.86188,-64.49417,-68.20522
-66.49624,-64.79323,-64.42465,-68.32022
-66.47629,-64.773056,-64.40439,-68.333786
-66.448555,-64.7439,-64.37457,-68.42229
-66.42839,-64.72352,-64.354095,-68.4359
-66.38777,-64.68248,-64.31287,-68.463
-66.24748,-64.538536,-64.16724,-68.69621
-66.218254,-64.50791,-64.13596,-68.78673
-66.175606,-64.46486,-64.09271,-68.813675
-66.12426,-64.41192,-64.03904,-68.91827
-66.08067,-64.36792,-63.994865,-68.94504
-66.05029,-64.33618,-63.962486,-69.0368
-65.98361,-64.26889,-63.894913,-69.07668
-65.907196,-64.19072,-63.815926,-69.195435
-65.88433,-64.16766,-63.79277,-69.20853
-65.87558,-64.157776,-63.782364,-69.28837
-65.8294,-64.11119,-63.73561,-69.314545
-65.70266,-63.982353,-63.60579,-69.45967
-65.64537,-63.92357,-63.54631,-69.56642
-65.53795,-63.8143,-63.436188,-69.69871
-65.453186,-63.727905,-63.349037,-69.81843
-65.42781,-63.70233,-63.32337,-69.83069
-65.40227,-63.676605,-63.297546,-69.84284
-65.28859,-63.561134,-63.181244,-69.97409
-65.10705,-63.376472,-62.995148,-70.2121
-65.07957,-63.3488,-62.967384,-70.22337
-65.05189,-63.32094,-62.939438,-70.23451
-64.859955,-63.126022,-62.743134,-70.47037
-64.83084,-63.096725,-62.71376,-70.48077
-64.700935,-62.965202,-62.581482,-70.60757
-64.67072,-62.93483,-62.551025,-70.6173
-64.64032,-62.904243,-62.520363,-70.6269
-64.535866,-62.798393,-62.413857,-70.741974
-64.504486,-62.766838,-62.382233,-70.75097
-64.428825,-62.689987,-62.304825,-70.85623
-64.396675,-62.65766,-62.272415,-70.86475
-64.36428,-62.625107,-62.239777,-70.87311
-64.33163,-62.592285,-62.206886,-70.88126
-64.06948,-62.327385,-61.940697,-71.11035
-63.999313,-62.256912,-61.87007,-71.12336
-63.841476,-62.097687,-61.710205,-71.23597
-63.55075,-61.80523,-61.41694,-71.34685
-63.998825,-62.256683,-61.869965,-71.09236
-64.09863,-62.35726,-61.970917,-71.03511
-64.33231,-62.593445,-62.20826,-70.83061
-64.62311,-62.88726,-62.50347,-70.60028
-64.72821,-62.99373,-62.61058,-70.49282
-65.24528,-63.517365,-63.137276,-70.00479
-65.52878,-63.80603,-63.428337,-69.627
-65.58404,-63.861732,-63.484238,-69.59922
-65.683334,-63.963203,-63.586716,-69.44499
-65.78042,-64.06249,-63.68702,-69.291275
-65.940414,-64.2258,-63.85186,-69.06798
-66.303566,-64.59685,-64.22657,-68.554474
-66.37521,-64.67024,-64.300766,-68.44471
-66.40045,-64.69675,-64.327866,-68.36544
-66.482895,-64.78161,-64.41383,-68.21751
-66.515076,-64.81361,-64.445755,-68.22667
-66.59539,-64.89635,-64.52961,-68.07962
-66.61938,-64.921646,-64.55552,-68.00227
-66.66243,-64.965164,-64.59924,-67.9723
-66.674255,-64.977646,-64.61204,-67.93387
-66.74008,-65.04528,-64.68049,-67.82746
-66.80495,-65.11192,-64.74797,-67.72174
-66.85054,-65.16021,-64.797485,-67.57153
-66.913765,-65.22526,-64.863365,-67.46776
-66.98709,-65.30107,-64.94033,-67.328064
-67.02667,-65.3411,-64.98056,-67.29885
-67.07,-65.38716,-65.02788,-67.15382
-67.080765,-65.398605,-65.03964,-67.11784
-67.11949,-65.43778,-65.079025,-67.08907
-67.14076,-65.46042,-65.102295,-67.01767
-67.15135,-65.471695,-65.11389,-66.98215
-67.168434,-65.487854,-65.12961,-67.02458
-67.247986,-65.57057,-65.21379,-66.8548
-67.31592,-65.64101,-65.28537,-66.72221
-67.346375,-65.67352,-65.31883,-66.61905
-67.39284,-65.72109,-65.366905,-66.5573
-67.40283,-65.73177,-65.3779,-66.52336
-67.4128,-65.74243,-65.38888,-66.489555
-67.47824,-65.81033,-65.45792,-66.36182
-67.4978,-65.83129,-65.4795,-66.2955
-67.51731,-65.85216,-65.50099,-66.22966
-64.54388,-62.880295,-62.52986,-63.1408
-67.5716,-65.90821,-65.55786,-66.138
-67.581184,-65.918495,-65.56846,-66.10561
-67.60032,-65.93899,-65.58957,-66.041214
-67.64415,-65.98389,-65.63496,-65.9834
-67.663,-66.004105,-65.65579,-65.91997
-64.66678,-63.008896,-62.661064,-62.862396
-64.71625,-63.06093,-62.71427,-62.7407
-67.74329,-66.08815,-65.74157,-65.738594
-64.777145,-63.124207,-62.778633,-62.62397
-64.79084,-63.138924,-62.793808,-62.5784
-64.804474,-63.153564,-62.808907,-62.533203
-64.886505,-63.239594,-62.89676,-62.346313
-67.935036,-66.28993,-65.94792,-65.272446
-67.95266,-66.30888,-65.967476,-65.214905
-67.984375,-66.34087,-65.9996,-65.192276
-67.993095,-66.35025,-66.00928,-65.16384
-64.99047,-63.35029,-63.01053,-62.04892
-65.03047,-63.391197,-63.05185,-61.999283
-65.05626,-63.418922,-63.080452,-61.91674
-65.07599,-63.439102,-63.10083,-61.892464
-68.1017,-66.464935,-66.126724,-64.89223
-68.11867,-66.48317,-66.145546,-64.83822
-68.13557,-66.50134,-66.16428,-64.784706
-65.154686,-63.52265,-63.1866,-61.681976
-68.21082,-66.5822,-66.2477,-64.55014
-68.23247,-66.603424,-66.26873,-64.556335
-68.25715,-66.62993,-66.29607,-64.48045
-68.28168,-66.65627,-66.32323,-64.40574
-68.29293,-66.67037,-66.33861,-64.30149
-63.53692,-61.914795,-61.583237,-59.508224
-68.31727,-66.69647,-66.36551,-64.22937
-68.346436,-66.72576,-66.39487,-64.21204
-68.34146,-66.72242,-66.39226,-64.158394
-68.40232,-66.78565,-66.45657,-64.04924
-68.41815,-66.80261,-66.47404,-64.003876
-68.44964,-66.83632,-66.50876,-63.91469
-68.519684,-66.911194,-66.5858,-63.72155
-68.542786,-66.93584,-66.61116,-63.659485
-63.77353,-62.167953,-61.84388,-58.84282
-65.54927,-63.944366,-63.620605,-60.57469
-65.56836,-63.9647,-63.64151,-60.52497
-68.60668,-67.00574,-66.68376,-63.434616
-68.63397,-67.03294,-66.71094,-63.422913
-68.66395,-67.06479,-66.74363,-63.34823
-63.926277,-62.33146,-62.012253,-58.4237
-68.71135,-67.116776,-66.797676,-63.180153
-65.75159,-64.16153,-63.84446,-60.00383
-65.76026,-64.171486,-63.854996,-59.96009
-68.801865,-67.213905,-66.897804,-62.927917
-68.81631,-67.229095,-66.913315,-62.897552
-65.80651,-64.22169,-63.906982,-59.815536
-68.85326,-67.272415,-66.9595,-62.687088
-68.86753,-67.28732,-66.974686,-62.660538
-68.900314,-67.32003,-67.00737,-62.643356
-64.121796,-62.543625,-62.231903,-57.81511
-68.91713,-67.33896,-67.027245,-62.571785
-68.92417,-67.34627,-67.03468,-62.55963
-68.915474,-67.34002,-67.02953,-62.493958
-65.9341,-64.35832,-64.04769,-59.475693
-65.93675,-64.36242,-64.05244,-59.432785
-68.95324,-67.38043,-67.07112,-62.39585
-65.95554,-64.382484,-64.07307,-59.385056
-64.20523,-62.633133,-62.32415,-57.59014
-68.99495,-67.42339,-67.11465,-62.33486
-68.99068,-67.420235,-67.111984,-62.30577
-69.02518,-67.4556,-67.14775,-62.259827
-69.0193,-67.45305,-67.14669,-62.170273
-69.03728,-67.47025,-67.16355,-62.18062
-69.057785,-67.49114,-67.1846,-62.157303
-64.28322,-62.71794,-62.412025,-57.34996
-66.040344,-64.47624,-64.170845,-59.08081
-69.08339,-67.51918,-67.21374,-62.073166
-69.061386,-67.49893,-67.194275,-62.03882
-64.31055,-62.748276,-62.443703,-57.249565
-69.09532,-67.53316,-67.22862,-62.009445
-66.08211,-64.521286,-64.21736,-58.963768
-64.33374,-62.773407,-62.469704,-57.18161
-66.09819,-64.538284,-64.23477,-58.92845
-69.12327,-67.563774,-67.26044,-61.91812
-66.10336,-64.5451,-64.24231,-58.880653
-63.117035,-61.559746,-61.257393,-55.828255
-69.12937,-67.573555,-67.271866,-61.81449
-69.136086,-67.580185,-67.27845,-61.812286
-69.162796,-67.60652,-67.30462,-61.804817
-69.1412,-67.58649,-67.28529,-61.776848
-64.38416,-62.8294,-62.528183,-56.99784
-69.177055,-67.62221,-67.32094,-61.75724
-66.15852,-64.60486,-64.30412,-58.72061
-69.16316,-67.61097,-67.310905,-61.695145
-69.1938,-67.64026,-67.339584,-61.710884
-69.19632,-67.64305,-67.3425,-61.701828
-69.181526,-67.62944,-67.32942,-61.68003
-69.173325,-67.62215,-67.32253,-61.661316
-66.17296,-64.62139,-64.321594,-58.655
-64.42722,-62.875107,-62.575066,-56.898537
-66.180046,-64.62853,-64.32876,-58.64882
-69.20485,-67.65277,-67.35275,-61.66442
-69.200775,-67.64904,-67.349174,-61.657806
-69.18189,-67.63147,-67.3322,-61.63556
-63.176163,-61.624977,-61.325348,-55.625694
-64.427795,-62.87652,-62.57686,-56.87567
-66.17791,-64.62731,-64.32794,-58.626053
-66.18374,-64.6328,-64.33328,-58.631058
-66.18626,-64.63513,-64.33554,-58.634277
-64.427704,-62.876396,-62.57672,-56.876434
-63.177704,-61.626312,-61.3266,-55.629868
