rss,rss_dbm
3.0428754e-12,-85.16716
3.0640841e-12,-85.13699
2.9160164e-12,-85.3521
2.850335e-12,-85.45104
2.7875469e-12,-85.54778
2.6842719e-12,-85.71174
2.6018692e-12,-85.84715
2.5903303e-12,-85.866455
2.5820528e-12,-85.88035
2.5452034e-12,-85.94277
2.5232286e-12,-85.98044
2.5064167e-12,-86.00946
2.4916512e-12,-86.035126
2.488718e-12,-86.04024
2.6077482e-12,-85.83734
2.618198e-12,-85.81998
2.695074e-12,-85.69429
2.9068772e-12,-85.36574
3.2496727e-12,-84.8816
3.2791864e-12,-84.84234
3.3092283e-12,-84.802734
3.3398393e-12,-84.76274
