path_id,delay_s,delay_ns,distance_m,real_coeff,imag_coeff,magnitude,phase_rad,phase_deg,channel_path_gain,channel_path_gain_db
147,4.4849755909126543e-07,448.49755859375,134.5492706298828,-1.7253861983590468e-07,2.2817984302037075e-07,2.860692234207818e-07,2.2182230949401855,127.09481811523438,8.183560030799661e-14,-130.87057495117188
148,5.135374294695794e-07,513.5374145507812,154.0612335205078,-4.998229385932973e-09,4.666166342204292e-10,5.019963111863035e-09,3.048506021499634,174.66651916503906,2.520002923728716e-17,-165.98599243164062
149,7.881094461481553e-07,788.1094360351562,236.43283081054688,9.89520909655539e-09,8.105532600666265e-08,8.165709175500524e-08,1.4493176937103271,83.03977966308594,6.6678806302355315e-15,-141.76011657714844
150,1.2128359685448231e-06,1212.8359375,363.8507995605469,6.883710268468235e-11,1.481108985457169e-10,1.633260054978436e-10,1.1357300281524658,65.0725326538086,2.6675384067117464e-20,-195.7388916015625
151,5.655087988998275e-07,565.5087890625,169.6526336669922,-9.72771232454761e-08,8.37650304674753e-08,1.2837219287575863e-07,2.4306914806365967,139.2683563232422,1.6479420706185834e-14,-137.83058166503906
152,9.500061537437432e-07,950.0061645507812,285.0018310546875,-2.6030660293940855e-08,1.6748676889832836e-09,2.608448745888836e-08,3.0773391723632812,176.31854248046875,6.804004965848165e-16,-151.67234802246094
153,4.4804085064242827e-07,448.0408630371094,134.41226196289062,1.471431545496671e-07,7.157455184092498e-10,1.4714488827394234e-07,0.004864241927862167,0.2787005305290222,2.16516173344233e-14,-136.6450958251953
154,5.555758662012522e-07,555.5758666992188,166.67276000976562,-5.699908878220583e-10,-2.3202800791821687e-10,6.154076692688193e-10,-2.7550036907196045,-157.85008239746094,3.7872660801135853e-19,-184.2167510986328
155,5.328416818883852e-07,532.8416748046875,159.85250854492188,-7.492553244503597e-10,-3.1976303827008223e-09,3.284238880851831e-09,-1.800959825515747,-103.18739318847656,1.0786225083815892e-17,-169.6713104248047
156,4.4804085064242827e-07,448.0408630371094,134.41226196289062,-2.707001556245814e-07,2.2390709286668198e-09,2.707094211018557e-07,3.133321523666382,179.52609252929688,7.328358975428398e-14,-131.3499298095703
157,6.094521722843638e-07,609.4521484375,182.8356475830078,-4.0484537944251997e-10,-2.440826152305675e-10,4.72732575307333e-10,-2.599041223526001,-148.91407775878906,2.2347607737100127e-19,-186.5076904296875
158,4.7212171239152667e-07,472.1217041015625,141.6365203857422,2.198025095268008e-09,6.074798442057272e-09,6.460223467286141e-09,1.2236244678497314,70.10851287841797,4.17344879076892e-17,-163.7950439453125
159,5.207131721363112e-07,520.7131958007812,156.21395874023438,1.3636551887685755e-09,9.194031314052609e-09,9.29461041465629e-09,1.4235501289367676,81.56340789794922,8.638978364552765e-17,-160.6353759765625
160,4.784112093147996e-07,478.4112243652344,143.5233612060547,8.753536206995705e-08,-2.527943365748797e-07,2.675209032076964e-07,-1.2374473810195923,-70.90050506591797,7.156743324051099e-14,-131.45285034179688
161,5.43869305147382e-07,543.8693237304688,163.16079711914062,-2.6344887160689723e-08,-6.607855151941067e-09,2.7160945492710198e-08,-2.895841360092163,-165.9194793701172,7.377169397244693e-16,-151.32110595703125
162,4.2769158881128533e-07,427.69158935546875,128.30747985839844,-3.852631778045179e-07,-1.5131297459447524e-06,1.5614061794622103e-06,-1.8201122283935547,-104.28474426269531,2.437989263595619e-12,-116.12968444824219
163,5.550446076085791e-07,555.0446166992188,166.5133819580078,-1.419531603374935e-08,-4.2862069449256524e-08,4.5151566041568e-08,-1.8906129598617554,-108.32413482666016,2.038663884923594e-15,-146.90655517578125
164,4.781152824762103e-07,478.11529541015625,143.43458557128906,9.534522504850429e-09,-7.977701699246609e-08,8.034475484919312e-08,-1.4518458843231201,-83.18463897705078,6.455279595639438e-15,-141.90084838867188
165,4.26649734208695e-07,426.64971923828125,127.99491882324219,-4.8661935592164696e-11,-4.3861302145842274e-08,4.3861327014838025e-08,-1.5719057321548462,-90.06356048583984,1.9238159581548044e-15,-147.1583709716797
166,5.444196062853734e-07,544.4196166992188,163.3258819580078,-2.041551372400363e-09,5.320145657350395e-09,5.6984106322488515e-09,1.9372071027755737,110.99378204345703,3.247188484444291e-17,-164.8849334716797
167,5.444513249130978e-07,544.4513549804688,163.3354034423828,1.8046486971456943e-08,4.658709329419253e-08,4.996031321979899e-08,1.2012242078781128,68.8250732421875,2.4960328773207096e-15,-146.02749633789062
168,5.542411827264004e-07,554.2412109375,166.27235412597656,9.275800572083881e-09,1.0734335198492317e-08,1.4186840147090152e-08,0.8581593036651611,49.16890335083008,2.012664367426301e-16,-156.96229553222656
169,6.083980679250089e-07,608.3980712890625,182.51942443847656,-1.0882818202162525e-08,-1.6944009528785386e-09,1.1013932876835497e-08,-2.987137794494629,-171.15037536621094,1.2130671181028135e-16,-159.16114807128906
170,5.432871148514096e-07,543.287109375,162.9861297607422,5.667037612511194e-07,-1.665253535065858e-08,5.669483584824775e-07,-0.029376450926065445,-1.683146595954895,3.2143043652080316e-13,-124.92913055419922
171,4.795314794137084e-07,479.531494140625,143.8594512939453,2.112786212649098e-08,-4.825125188290258e-08,5.267418856647055e-08,-1.158073902130127,-66.35274505615234,2.7745701329046297e-15,-145.56805419921875
172,4.26649734208695e-07,426.64971923828125,127.99491882324219,1.7565294285759592e-07,3.818796585619566e-07,4.203403705105302e-07,1.1396828889846802,65.29901885986328,1.76686031257145e-13,-127.52798461914062
173,4.627904388598836e-07,462.7904357910156,138.83712768554688,-4.34352465106258e-08,1.4214489851838152e-07,1.4863309161228244e-07,1.867355465888977,106.99158477783203,2.2091796640188836e-14,-136.5576934814453
174,4.624068310477014e-07,462.4068298339844,138.7220458984375,-1.0604969347127735e-08,4.1112361515160956e-08,4.245811524583587e-08,1.8232439756393433,104.46417999267578,1.8026915172468603e-15,-147.44078063964844
175,5.264280957817391e-07,526.4281005859375,157.92843627929688,-3.3356252515659435e-07,1.3777242884316365e-06,1.4175288924889173e-06,1.808336615562439,103.61005401611328,2.0093880986199464e-12,-116.96936798095703
176,4.819739274353196e-07,481.97393798828125,144.59217834472656,-6.466303830165998e-07,-1.020879309976408e-07,6.546394502038311e-07,-2.9850082397460938,-171.0283660888672,4.2855280955877983e-13,-123.6799545288086
177,5.630533905787161e-07,563.0534057617188,168.916015625,8.991807476377289e-08,3.131324888272502e-08,9.52143892618551e-08,0.33510780334472656,19.20026206970215,9.06578008193562e-15,-140.4259490966797
178,4.781152256327914e-07,478.115234375,143.4345703125,9.541299306192741e-09,-7.97830139731559e-08,8.035151921603756e-08,-1.4517710208892822,-83.18035125732422,6.456366762427239e-15,-141.90011596679688
179,7.594027238155832e-07,759.4027099609375,227.82081604003906,1.643485489921659e-07,-8.642448534601499e-08,1.8568694315490575e-07,-0.484121710062027,-27.738128662109375,3.447964163532172e-14,-134.62437438964844
180,5.505610829459329e-07,550.5610961914062,165.16831970214844,-7.403672697137154e-08,-6.990751444391208e-08,1.0182581888784625e-07,-2.3848729133605957,-136.6431427001953,1.0368497273054948e-14,-139.8428497314453
181,7.848963718970481e-07,784.8963623046875,235.4689178466797,8.081832447714987e-07,3.9811052232607835e-08,8.091631684692402e-07,0.049220144748687744,2.8201065063476562,6.547450298946544e-13,-121.83927917480469
182,5.195917651690252e-07,519.5917358398438,155.87753295898438,7.98456412098858e-08,-9.951656920748064e-08,1.2758869161189068e-07,-0.8946331739425659,-51.25870132446289,1.6278873797462116e-14,-137.88375854492188
183,7.791428515702137e-07,779.142822265625,233.74285888671875,8.379372502531623e-07,6.436715125346382e-07,1.0566228638708708e-06,0.6550238132476807,37.53009796142578,1.116451874526303e-12,-119.52159881591797
184,5.005023240300943e-07,500.5023193359375,150.15069580078125,5.324776619630711e-09,2.0382010745834123e-08,2.1066075106546123e-08,1.3152588605880737,75.35877990722656,4.4377951342872276e-16,-153.5283203125
185,4.2797597643584595e-07,427.9759826660156,128.39279174804688,-1.9284132122265873e-06,-2.0670381672971416e-06,2.8269107588130282e-06,-2.3215126991271973,-133.01287841796875,7.991424362530086e-12,-110.9737548828125
186,4.6059258806963044e-07,460.59259033203125,138.1777801513672,7.574786309305637e-07,-3.8491957639053e-06,3.923019448848208e-06,-1.3764903545379639,-78.86708068847656,1.5390081570254566e-11,-108.12759399414062
187,4.472050818549178e-07,447.205078125,134.16152954101562,9.108823064707394e-07,2.386497932604925e-08,9.111949452744739e-07,0.026193857192993164,1.5007973909378052,8.302762232077765e-13,-120.80776977539062
188,5.964016622783674e-07,596.4016723632812,178.92050170898438,1.389531156803514e-08,5.610678588396922e-09,1.4985305440973207e-08,0.38376256823539734,21.987974166870117,2.245593663360905e-16,-156.4866943359375
189,5.01126066865254e-07,501.1260681152344,150.3378143310547,4.3419980499947997e-08,7.058331874532087e-08,8.286917108080161e-08,1.019304871559143,58.40186309814453,6.8672997145899795e-15,-141.63214111328125
190,4.928537009618594e-07,492.85369873046875,147.85610961914062,-4.641855255727023e-08,-2.5355836896778783e-07,2.577722568730678e-07,-1.7518597841262817,-100.3741683959961,6.644653631569103e-14,-131.7752685546875
191,5.32251249296678e-07,532.251220703125,159.6753692626953,9.485630414474144e-08,4.886240390078456e-08,1.0670170524917921e-07,0.4756705164909363,27.2539119720459,1.1385253600082381e-14,-139.4365692138672
192,9.271717544834246e-07,927.1717529296875,278.1515197753906,-7.144921321255993e-10,3.351416033581245e-09,3.426731565170371e-09,1.780842900276184,102.03477478027344,1.1742488885319045e-17,-169.30239868164062
193,6.133627152848931e-07,613.3627319335938,184.00881958007812,9.275075818493406e-09,-4.860675417717175e-09,1.0471542744028284e-08,-0.48270806670188904,-27.657133102416992,1.0965320605217709e-16,-159.59979248046875
194,4.636671064872644e-07,463.6671142578125,139.10012817382812,3.2041957975792457e-09,-7.414296288033029e-09,8.077045698939855e-09,-1.1628729104995728,-66.6277084350586,6.523866950342832e-17,-161.85494995117188
195,5.117191790304787e-07,511.71917724609375,153.5157470703125,-3.242971224892699e-09,-4.326089708683867e-09,5.406654679518397e-09,-2.2140612602233887,-126.85636138916016,2.9231914338023756e-17,-165.3414306640625
196,4.806528295375756e-07,480.65283203125,144.1958465576172,4.898225824945257e-09,-9.128046762896247e-09,1.035923968828456e-08,-1.0782893896102905,-61.781429290771484,1.0731384663564852e-16,-159.6934356689453
197,5.552081461246416e-07,555.2081298828125,166.56243896484375,-7.639553878391325e-09,-2.0141479595281453e-09,7.900605503152747e-09,-2.8838112354278564,-165.23020935058594,6.24195651839537e-17,-162.0467987060547
198,6.076759291318012e-07,607.6759033203125,182.3027801513672,-1.015209249999316e-09,-1.3802257115003158e-09,1.7133806595737155e-09,-2.2049777507781982,-126.3359146118164,2.9356732997325864e-18,-175.32290649414062
199,4.280929886135709e-07,428.0929870605469,128.4279022216797,1.0525262439387006e-07,2.089424100404358e-07,2.3395521964175714e-07,1.104161262512207,63.26377487182617,5.473504543487481e-14,-132.6173553466797
200,5.196881716074131e-07,519.6881713867188,155.9064483642578,1.0728257171521705e-10,9.193863448331285e-09,9.194489614117174e-09,1.559127926826477,89.3314437866211,8.453863946141768e-17,-160.7294464111328
201,3.7977125089128094e-07,379.771240234375,113.9313735961914,-7.462215876330447e-07,7.924347755761119e-07,1.0884849643844063e-06,2.3261687755584717,133.27964782714844,1.1847995457989202e-12,-119.2635498046875
